tmc,length,avg_speedlimit,avo,nhs,nhs_pct,is_controlled_access,is_interstate,directionality,congestion_level,aadt,directional_aadt,county,mpo,ua,regionvd_total,vd_jan,vd_feb,vd_mar,vd_apr,vd_may,vd_jun,vd_jul,vd_aug,vd_sep,vd_oct,vd_nov,vd_decd_total,d_jan,d_feb,d_mar,d_apr,d_may,d_jun,d_jul,d_aug,d_sep,d_oct,d_nov,d_dec
104+08378,1.06048145828,45,1.93282,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,36774,18387,Erie, GBNRTC,Buffalo, NY,Western New York,35936.35,0,2951.17,3305.17,3004,3352.92,3545.53,3327.91,3266.85,2912.14,3306.2,3282.13,3682.3435936.35,0,34513.3,38765.73,35025.15,38950.56,41420.93,39393.24,38584.17,34474.04,38638.15,38520.89,42893.45
120+11689,0.26503337263,55,2.18723,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,1890,945,Hamilton, null,null,Mohawk Valley,0.19,0,0.11,0.07,0,0,0,0,0.01,0,0,0,00.19,0,28.17,17.17,0,0,0,0,3.09,0,0,0,0
120-06627,0.01785820254,40,1.81931,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,46988,23494,Suffolk, NYMTC,New York--Newark, NY--NJ--CT,Long Island,216.23,115.83,7.08,7.12,7.62,16.1,12.18,8.75,9.23,8.11,8.88,7.5,7.82216.23,1077.54,64.12,65.23,69.26,142.74,106.32,78.65,82.62,72.65,78.76,66.58,76.62
120+28025,0.05062309537,25,2.1157,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,20644,20644,New York, NYMTC,New York--Newark, NY--NJ--CT,New York City,3356.3,134.14,244.12,320.49,276.02,348.83,316.7,289.68,312.37,264.68,320.6,313.38,215.33356.3,1514.24,2664.86,3463.54,2977.63,3714.77,3422.45,3046.5,3338.23,2849.33,3391.54,3418.44,2258.78
120P04759,0.44896540234,55,1.85278,1,100,true,false,EVEN_DIST,NO2LOW_CONGESTION,91553,45776.5,Suffolk, NYMTC,New York--Newark, NY--NJ--CT,Long Island,1087.39,114.19,13.01,40.91,28.04,119.32,32.01,84.24,1.23,180.94,169.64,171.12,132.751087.39,589.22,50.18,187.22,159.18,598.55,145.22,345.11,7.02,888.75,786.72,781.29,579.33
104-08486,0.76765416082,40,1.79043,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,28549,14274.5,Erie, GBNRTC,Buffalo, NY,Western New York,26775.99,0,1842.47,2385.02,2175.7,2599.98,2490.72,2103.91,2644.77,2704.97,3041.77,2181.9,2604.7726775.99,0,27763.6,35602.16,31807.9,38579.2,36574.12,31401.82,39499.57,39845.16,44359.31,32099.19,37750.53
120+24669,1.65549390046,40,1.89971,1,100,false,false,PM_PEAK,NO2LOW_CONGESTION,24182,12091,Albany, CDTC,Albany--Schenectady, NY,Capital District,8287.77,0,611.3,1099.6,659.27,1246.48,664.89,346.87,908.75,580.96,938.57,856.33,374.758287.77,0,9730.69,16783.89,10762.1,19148.21,10563.99,5798.42,14892.31,9459.97,15526.04,13221.1,5512.85
104+08413,0.86996910968,30,1.8162,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,11581,5790.5,Erie, GBNRTC,Buffalo, NY,Western New York,2533.6,0,278.92,361.11,145.82,222.34,254.96,206.99,239.19,175.98,221.58,201.25,225.452533.6,0,9248.44,12459.88,5548.39,7966.07,10188.34,8094.77,8818.93,6220.44,8400.85,7584.58,8478.26
120P04813,0.32587180724,55,1.66603,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,103664,51832,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,386.55,0,41.49,17.87,15.8,120,14.53,64.12,6.65,1.09,13.75,6.3,84.94386.55,0,208.5,83.6,79.15,407.6,73.8,278.95,31.25,5.45,68.4,31.25,380.56
104+08245,0.66941540572,30,2.03401,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,10443,5221.5,Erie, GBNRTC,Buffalo, NY,Western New York,7299.16,0,600.55,692.38,590.1,627.5,625.35,579.17,578.3,544.71,632.2,689.03,1139.877299.16,0,25598.86,28739.61,25006.95,26271.4,26569.48,24457.34,24854.65,22726.55,26604.63,28938.38,49344.62
120N06350,0.05473657139,30,2.14919,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,29374,14687,Kings, NYMTC,New York--Newark, NY--NJ--CT,New York City,1739.41,0,136.47,166.71,129.12,182.64,159.74,130.9,137.68,156.9,180.97,177.85,180.451739.41,0,2195.58,2648.47,2077.07,2811.47,2524.82,2094.96,2228.51,2483.36,2846.06,2832.18,2837.31
120+05110,0.09178271041,50,2.0528,1,100,true,true,EVEN_DIST,NO2LOW_CONGESTION,60449,30224.5,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,41.28,15.28,2.76,0.45,0,4.74,5.76,3.76,1.46,0.72,1.02,3.51,1.8241.28,102.74,23.81,3.92,-0.01,42.9,45.83,29.89,13.93,5.97,6.99,28.86,12.9
120+06998,0.78034877035,25,2.11564,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,30976,15488,New York, NYMTC,New York--Newark, NY--NJ--CT,New York City,64291.9,0,6025.8,6322.74,5051.86,6198.23,5555.24,4515.3,5134.95,5519.59,6667.37,6880.58,6420.2464291.9,0,84689.09,88445.53,71285.65,85809.29,77381.86,63104.02,71771.31,77026.75,93649.85,95419.79,88553.52
104-05952,0.08120076228,55,1.87611,1,100,true,false,EVEN_DIST,NO2LOW_CONGESTION,18543,9271.5,Oneida, HOCTS,Utica, NY,Mohawk Valley,49.8,45.96,0.28,3.06,0,0.01,0.01,0.13,0.01,0,0,0.34,0.0149.8,1088.49,6.28,68.99,0,0.14,0.14,4.14,0.28,0,0,7.14,0.28
120N18200,0.00725761328,30,1.8819,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,32443,16221.5,Nassau, NYMTC,New York--Newark, NY--NJ--CT,Long Island,148.43,0,10.85,10.68,9.43,12.83,13.7,12.31,17.99,16.95,17.73,14.49,11.46148.43,0,134.67,132.51,122.43,165.06,172.15,156.91,238.4,225.96,234.45,191.19,144.77
120+04822,0.01575796856,55,1.66443,1,100,true,true,EVEN_DIST,MODERATE_CONGESTION,127540,63770,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,527.98,471.87,1.7,2.4,2.44,10.94,6.38,3.07,3.99,3.66,10.2,2.28,9.06527.98,1633.51,6.21,8.78,9.9,36.1,20.3,10.9,13.93,11.11,31.1,7.59,29.89
120+14173,1.91020008707,45,1.87577,1,1,false,false,EVEN_DIST,MODERATE_CONGESTION,24039,12019.5,Putnam, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,10942.75,1250.25,612.91,726.59,476.84,839.16,1022.9,848.73,572.66,1066.72,1428.28,1344.05,753.6610942.75,22132,11275.73,13574.59,8795.13,15244.95,18477.72,15654.21,10638.89,19771.03,27167.82,23871.21,13926.25
104N04994,0.25993191672,65,2.17757,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,19759,9879.5,Cortland, null,Cortland, NY,Central New York,17.03,5.94,0,0.7,0,9.05,1.33,0,0,0,0,0,017.03,139.24,0,16.03,0,162.08,32.06,0,0,0,0,0,0
104N05012,0.51321516374,65,2.06399,1,100,true,true,EVEN_DIST,NO2LOW_CONGESTION,20422,10211,Jefferson, null,Adams, NY,North Country,16.51,10.86,3.18,0,0,0.56,0,0,0.08,0,0,0,1.8216.51,241.04,53.25,0,0,16.63,0,0,1.63,0,0,0,37.51
120-07937,0.22443299149,55,1.90528,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,15501,7750.5,Columbia, null,null,Hudson Valley,35.36,4.76,1.96,5.06,5.38,3.07,2.96,2.8,1.61,1.7,2.18,2.74,1.1535.36,140.33,60.78,133.84,181.26,93.75,85.2,83.2,38.71,56.68,67.01,83.81,31.65
120+07175,0.51954072052,45,1.87606,1,100,false,false,PM_PEAK,MODERATE_CONGESTION,18192,9096,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,1302.78,214.53,66.52,43.25,77.29,116.43,230.52,124.42,116.99,67.93,131.41,63.97,49.521302.78,5104.93,1295.3,935.48,1711.86,2062.41,4210.07,2367.86,2106.41,1252.59,2404.24,1213.31,923.22
104+07859,2.92749626085,40,2.00975,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,3919,1959.5,Lewis, WJCATC,Watertown, NY,North Country,100.11,0,22.41,6,15.8,13.59,5.08,3.57,6.8,9.34,11.8,5.11,0.6100.11,0,2284.63,627.38,1777.88,1211.63,502.38,478.75,900,994.63,1393.63,657.75,79.75
104P10733,0.00988601261,30,1.88356,1,100,true,false,EVEN_DIST,MODERATE_CONGESTION,11189,5594.5,Niagara, GBNRTC,Buffalo, NY,Western New York,3.48,0,0.21,0.35,0.21,1,0.03,0.3,0.18,0.46,0,0.3,0.453.48,0,7.44,13.1,7.44,36.1,1.44,11.66,6.44,20.44,0,12.44,17.44
120P04947,0.06718884623,50,1.99403,1,100,false,false,AM_PEAK,SEVERE_CONGESTION,129854,64927,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,19830.01,5136,869.02,1434.55,1183.13,1365.8,1152.79,1164,1203.23,1205.6,1698.09,1780,1637.7919830.01,17475.01,2900.51,4834.93,3947.57,4599.31,3874.68,3887.64,4007.01,4047.13,5750.37,5967.85,5478.79
104+04179,0.94253281506,65,2.23425,1,100,true,false,EVEN_DIST,NO2LOW_CONGESTION,33221,16610.5,Onondaga, SMTC,Syracuse, NY,Central New York,104.11,80.18,10.11,2.34,3.19,0.12,0,0,0,0,1.52,0,6.64104.11,907.93,172.98,23.99,39,2,0,0,0,0,19,0,77.98
120N05146,0.26899771961,50,2.05275,1,100,true,true,EVEN_DIST,NO2LOW_CONGESTION,53868,26934,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,166.71,3.34,13.98,4.75,13.55,0.43,8.22,11.33,41.29,53.76,1.96,0.24,13.86166.71,25.16,119.69,35.2,110.08,4.04,81.13,84.96,280.85,425.96,16.04,2.16,113.09
120+08243,1.65467990445,30,1.9065,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,9021,9021,Rensselaer, CDTC,Albany--Schenectady, NY,Capital District,20823.19,1841.01,1682.5,2245.9,1259.84,1911.27,1535.36,1207.59,1576.07,1857.66,2144.24,1905.53,1656.2320823.19,43866.24,41989.3,53954.39,29949.14,46106.65,35495.13,30034.46,38577.6,44582.27,52338.9,46205.96,40665.39
120P06526,0.04392471599,55,1.88235,1,100,false,false,PM_PEAK,SEVERE_CONGESTION,31106,15553,Suffolk, NYMTC,New York--Newark, NY--NJ--CT,Long Island,1907.34,86.16,124.97,167.05,154.69,206.17,164.44,137.6,153.51,179.25,196.89,180.46,156.151907.34,1253.33,1682.83,2312.95,2128.78,2850.15,2264.11,1856.83,2098.2,2506.82,2783.31,2483.82,2167.37
120P23538,0.10089200927,30,1.87586,1,4,false,false,EVEN_DIST,MODERATE_CONGESTION,13349,13349,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,6164.34,89.1,441.24,573.59,522.52,569.39,533,458.87,457.04,615.68,697.42,706.51,5006164.34,1537.82,7253.41,9367.85,8596.92,9229.72,8500.85,7381.44,7367.47,9919.07,11266.8,11289.89,8146.3
120-06358,0.33252669065,25,2.24375,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,14711,7355.5,Kings, NYMTC,New York--Newark, NY--NJ--CT,New York City,14837.54,0,1145.86,1367.96,1109.86,1558.49,1479.1,1335.93,1389.81,1289.35,1427.42,1415.74,1318.0214837.54,0,33567.49,40350.54,32665.55,45653.14,42919.63,38843.39,40924.65,37896.57,42484.1,41726.91,38965.55
120P29042,0.01301772245,50,1.83376,1,100,true,false,EVEN_DIST,MODERATE_CONGESTION,66949,33474.5,Bronx, NYMTC,New York--Newark, NY--NJ--CT,New York City,434.69,0,40.3,57.47,38.52,56.94,48.72,37.03,46.1,63.47,46.15,0,0434.69,0,251.49,344.38,239.55,351.01,303.49,227.24,294.18,397.57,304.88,0,0
104-08330,2.04815066278,55,2.35899,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,8873,4436.5,Erie, GBNRTC,Buffalo, NY,Western New York,494.92,0,26.6,71.66,33.59,49.94,48.88,7.24,31.16,22.33,90.03,31.17,82.32494.92,0,1563.83,3692.35,1659.22,2451.48,2261.18,328.7,1472.92,1187.65,4471.65,1520.52,3910.7
104-08452,0.73434867522,40,1.71574,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,28901,14450.5,Erie, GBNRTC,Buffalo, NY,Western New York,14426.72,0,973.75,1303.95,1234.65,1195.53,1308.33,1221.37,1316.55,1485.18,1633.83,1382.36,1371.2114426.72,0,14071.53,19255.55,18007.05,17146.92,19634.44,18102.88,19164.57,22190.4,23935.44,19622.44,20653.66
120-08075,0.1731139606,45,1.89981,1,100,false,false,EVEN_DIST,SEVERE_CONGESTION,34648,17324,Saratoga, CDTC,Albany--Schenectady, NY,Capital District,9631.58,325.96,734.46,776.61,823.61,926.31,965.18,760.23,852.56,821.86,863.64,871.72,909.449631.58,4311.36,9356.69,9845.95,10372.95,11796.94,12195.88,9596.95,10890.75,10523.82,10932.88,10991.27,11389.38
104-08219,0.55809679107,35,1.90901,1,43,false,false,EVEN_DIST,NO2LOW_CONGESTION,8022,4011,Chautauqua, null,Dunkirk--Fredonia, NY,Western New York,525.44,0,49.05,50.56,37.7,43.08,54.22,66.32,45.91,28.63,52.76,27.31,69.9525.44,0,2544.03,2764.47,1922.75,2440.01,2707.21,3521.33,2453.23,1638.66,2991.77,1518.64,3607.84
120-05356,0.15758589931,50,1.83382,1,100,true,false,EVEN_DIST,SEVERE_CONGESTION,122363,61181.5,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,11829.24,2628.91,684.66,1014.95,622.24,880.12,908.32,525.12,652.87,747.32,839.19,1220.78,1104.7511829.24,9383.29,2441.19,3686.27,2206.87,3128.85,3278.15,1945.98,2428.33,2677.81,3081.94,4474.21,3962.04
104P04134,0.25203429131,65,2.13539,1,100,true,true,EVEN_DIST,NO2LOW_CONGESTION,31258,15629,Onondaga, SMTC,Syracuse, NY,Central New York,18.13,0,1.98,8.71,1.57,0,0,0,0,0.21,0.16,0.21,5.318.13,0,27.15,115.09,30.47,0,0,0,0,2.74,2.74,2.74,73.47
120-22581,0.33214144063,30,1.7665,1,4,true,false,EVEN_DIST,NO2LOW_CONGESTION,106423,53211.5,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,35247.91,0,3424.43,3019.2,2624.46,3798.95,3899.87,2797.63,3286.95,3077.31,3234.55,3163.61,2920.9535247.91,0,13850.45,11989.1,10580.31,15157.33,15255.19,11400.23,12990.32,11962.26,13316.83,12637.55,11403.46
120+18118,0.81651877626,25,2.11574,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,8263,4131.5,Kings, NYMTC,New York--Newark, NY--NJ--CT,New York City,6896.18,1181.96,518.02,588.39,415.72,572.9,540.49,474.55,530.09,548.74,548.98,562.93,413.426896.18,62815.63,27260.57,32085.14,21966.8,30660.06,28556.56,24968.85,27072.41,29327.34,29225.85,30226.5,21891.91
104N05880,0.00822073833,45,1.95122,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,10019,5009.5,Cattaraugus, null,Olean, NY,Western New York,0.06,0,0.02,0.02,0,-0.01,0.05,-0.01,-0.01,0.01,-0.01,0,00.06,0,0.81,0.71,-0.19,-0.48,2.71,-0.29,-0.38,0.52,-0.29,-0.1,-0.1
120P10332,0.09021064178,50,1.85617,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,20779,10389.5,Nassau, NYMTC,New York--Newark, NY--NJ--CT,Long Island,1777.75,2.66,104.86,139.72,129.26,161.51,172.79,131.04,149.01,190.93,214.12,199.63,182.221777.75,59.87,2261.45,2951.73,2679.41,3324.44,3571.61,2757.29,3128.2,3996.21,4425.45,4176.58,3760.2
120P19250,0.02386686011,25,2.11575,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,12027,6013.5,Bronx, NYMTC,New York--Newark, NY--NJ--CT,New York City,418.97,6.25,39.48,40.72,40.82,48.19,44.17,28.28,36.31,29.23,36.82,34.05,34.65418.97,233.79,1426.94,1467.14,1454.06,1729.33,1558.22,1059.79,1308.54,1067.19,1313.83,1264.46,1226.19
120+05390,0.22147526553,50,1.8338,1,100,true,false,AM_PEAK,MODERATE_CONGESTION,83268,41634,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,9880.83,865.43,686.93,1150.68,701.86,1209.83,590.46,291.3,176.79,1054.48,1236.6,1084.24,832.259880.83,3891.37,3242.99,5462.67,3257.18,5989.01,2760.6,1274.22,928.3,4825.21,5604.25,4873.71,3886.41
120+16286,2.20609695727,55,1.88185,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,28565,14282.5,Nassau, NYMTC,New York--Newark, NY--NJ--CT,Long Island,26441.96,1642.86,1810.06,2084.54,1898.67,2458.03,2686.61,2241.79,2445.81,2255.8,2603.09,2214.13,2100.5826441.96,24463.36,27970.1,31825.9,28638.49,36777.62,40238.96,33919.55,36472.35,33931.91,39834.67,33292.6,31445.51
120+10544,3.44765213866,35,2.00207,1,1,false,false,EVEN_DIST,NO2LOW_CONGESTION,3410,1705,Westchester, NYMTC,New York--Newark, NY--NJ--CT,Hudson Valley,55.94,0,0,0,0,0,9.23,0,0,3.09,30.09,0.75,12.7855.94,0,-0.03,0,0,0,1338.95,0,0,394.92,3404.87,98.97,1684.9
120P19388,0.06086950316,29.654,1.88187,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,26779,13389.5,Suffolk, NYMTC,New York--Newark, NY--NJ--CT,Long Island,77.62,7.56,5.57,5.45,4.62,2.53,0.52,1.26,11.87,15.47,3.8,3.54,15.4477.62,120.74,101.3,77.3,66.13,41.3,10.22,16.09,208.48,234.48,67.26,58.22,237.48
120-05366,0.55397088763,50,1.83383,1,100,true,false,EVEN_DIST,NO2LOW_CONGESTION,169034,84517,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,5611.72,372.21,377.31,925.69,665.62,833.13,332.34,228.18,53.53,256.42,611.28,574.04,381.965611.72,914.75,933.61,2449.46,1859.99,2011.42,982.04,725.9,181.62,643.66,1404.37,1290.66,875.89
120N18838,0.04025241338,30,1.85318,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,102447,51223.5,Kings, NYMTC,New York--Newark, NY--NJ--CT,New York City,8861.76,421.39,794.26,1034.17,798.91,888.19,702.03,535.03,616.12,721.61,811.9,782.6,755.568861.76,1868.72,3533,4475.33,3447.89,3838.82,3077.37,2375.93,2713.24,3165.95,3529.33,3474.78,3358.69
120P16930,0.01919415019,25,2.07837,1,100,false,false,EVEN_DIST,MODERATE_CONGESTION,16230,8115,Queens, NYMTC,New York--Newark, NY--NJ--CT,New York City,427.55,49.74,23.91,35.08,31.55,38.59,37.82,25.84,31.09,33.69,46.62,41.43,32.18427.55,1349.04,632.19,913.98,854.9,993.69,1004.06,706.37,847.35,895.43,1232.61,1115.34,856.08
104-07414,7.48570614668,50.167,1.91979,1,100,false,false,EVEN_DIST,NO2LOW_CONGESTION,3678,1839,Yates, null,null,Southern Tier/Central New York,45.01,3.8,6.82,16.97,14.34,0,0,0,0,0,0,3.08,045.01,482.23,784.12,1982.71,1800,0,0,0,0,0,0,417.41,0
120-28010,0.62495631067,40,1.87875,1,100,false,false,AM_PEAK,NO2LOW_CONGESTION,4432,4432,Suffolk, NYMTC,New York--Newark, NY--NJ--CT,Long Island,532.17,0,14.79,31.11,37.63,57.52,97.07,33.28,47.7,64.92,85.87,31.94,30.34532.17,0,715.64,1508.72,2004.54,2793.01,4961.31,1716.26,2419.78,3373.83,4295.93,1501.18,1634.95